kll|genki|state|jlpt|type|writing|reading|english
||hidden|n1|other|一息|ひといき|puffy, a breath, a pause, an effort
||hidden|n1|other|単|ひとえ|one layer, single
||hidden|n1|other|人柄|ひとがら|personality, character, personal appearance, gentility
||hidden|n1|other|一頃|ひところ|once, some time ago
||hidden|n1|other|人質|ひとじち|hostage, prisoner
||hidden|n1|other|一筋|ひとすき|a line, earnestly, blindly, straightforwardly
||hidden|n1|other|一まず|ひとまず|for the present, once, in outline
||hidden|n1|other|一人でに|ひとりでに|by itself, automatically, naturally
||hidden|n1|other|酷い|ひどい|cruel, awful, severe, very bad, serious, terrible, heavy, violent
||hidden|n1|other|日取り|ひどり|fixed date, appointed day
||hidden|n1|other|雛|ひな|young bird, chick, doll
||hidden|n1|other|日向|ひなた|sunny place, in the sun
||hidden|n1|other|非難|ひなん|blame, attack, criticism
||hidden|n1|other|避難|ひなん|taking refuge, finding shelter
||hidden|n1|other|日の丸|ひのまる|the Japanese flag
||hidden|n1|other|火花|ひばな|spark
||hidden|n1|other|日々|ひび|every day, daily, day after day
||hidden|n1|other|悲鳴|ひめい|shriek, scream
||hidden|n1|other|百科事典|ひゃっかじてん|encyclopedia
||hidden|n1|other|百科辞典|ひゃっかじてん|encyclopedia
||hidden|n1|other|冷やかす|ひやかす|to banter, to make fun of, to jeer at, to cool, to refrigerate
||hidden|n1|other|日焼け|ひやけ|sunburn
||hidden|n1|other|票|ひょう|label, ballot, ticket, sign
||hidden|n1|other|標語|ひょうご|motto, slogan, catchword
||hidden|n1|other|ひょっと|ひょっと|possibly, accidentally
||hidden|n1|other|平たい|ひらたい|flat, even, level, simple, plain
||hidden|n1|other|比率|ひりつ|ratio, proportion, percentage
||hidden|n1|other|肥料|ひりょう|manure, fertilizer
||hidden|n1|other|比例|ひれい|proportion
||hidden|n1|other|疲労|ひろう|fatigue, weariness
||hidden|n1|other|広まる|ひろまる|to spread, to be propagated
||hidden|n1|other|貧困|ひんこん|poverty, lack
||hidden|n1|other|品質|ひんしつ|quality
||hidden|n1|other|品種|ひんしゅ|brand, kind, description
||hidden|n1|other|貧弱|ひんじゃく|poor, meagre, insubstantial
||hidden|n1|other|頻繁|ひんぱん|frequency
||hidden|n1|other|美|び|beauty
||hidden|n1|other|微笑|びしょう|smile
||hidden|n1|other|美術|びじゅつ|art, fine arts
||hidden|n1|other|吃驚|びっくり|be surprised, be amazed, be frightened, astonishment
||hidden|n1|other|びっしょり|びっしょり|wet through, drenched
||hidden|n1|other|描写|びょうしゃ|depiction, description, portrayal
||hidden|n1|other|びり|びり|last on the list, at the bottom
||hidden|n1|other|微量|びりょう|minuscule amount, extremely small quantity
||hidden|n1|other|敏感|びんかん|sensibility, susceptibility, sensitive (to), well attuned to
||hidden|n1|other|貧乏|びんぼう|poverty, destitute, poor
||hidden|n1|other|歩|ふ|pawn (in chess or shogi)
||hidden|n1|other|不意|ふい|sudden, abrupt, unexpected, unforeseen
||hidden|n1|other|封|ふう|seal
||hidden|n1|other|封鎖|ふうさ|blockade, freezing (funds)
||hidden|n1|other|風習|ふうしゅう|custom
||hidden|n1|other|風俗|ふうぞく|1. manners, customs, 2. sex service, sex industry
||hidden|n1|other|風土|ふうど|natural features, topography, climate, spiritual features
||hidden|n1|other|不可欠|ふかけつ|indispensable, essential
||hidden|n1|other|深める|ふかめる|to deepen, to heighten, to intensify
||hidden|n1|other|不吉|ふきつ|ominous, sinister, bad luck, ill omen, inauspiciousness
||hidden|n1|other|不況|ふきょう|recession, depression, slump
||hidden|n1|other|布巾|ふきん|tea-towel, dish cloth
||hidden|n1|other|福|ふく|good fortune
||hidden|n1|other|復旧|ふくきゅう|restoration, restitution, rehabilitation
||hidden|n1|other|複合|ふくごう|composite, complex
||hidden|n1|other|福祉|ふくし|welfare, well-being
||hidden|n1|other|覆面|ふくめん|mask, veil, disguise
||hidden|n1|other|膨れる|ふくれる|to get cross, to get sulky, to swell (out), to expand, to be inflated, to distend, to bulge
||hidden|n1|other|不景気|ふけいき|business recession, hard times, depression, gloom, sullenness, cheerlessness
||hidden|n1|other|老ける|ふける|to age
||hidden|n1|other|布告|ふこく|edict, ordinance, proclamation
||hidden|n1|other|富豪|ふごう|wealthy person, millionaire
||hidden|n1|other|負債|ふさい|debt, liabilities
||hidden|n1|other|相応しい|ふさわしい|appropriate
||hidden|n1|other|不在|ふざい|absence
||hidden|n1|other|不山戯る|ふざける|to romp, to gambol, to frolic, to joke, to make fun of, to flirt
||hidden|n1|other|負傷|ふしょう|injury, wound
||hidden|n1|other|不審|ふしん|incomplete understanding, doubt, question, distrust, suspicion, strangeness, infidelity
||hidden|n1|other|不振|ふしん|dullness, depression, slump, stagnation
||hidden|n1|other|不順|ふじゅん|irregularity, unseasonableness
||hidden|n1|other|付属|ふぞく|attached, belonging, affiliated, annexed, associated, subordinate, incidental, dependent, auxiliary
||hidden|n1|other|負担|ふたん|burden, charge, responsibility
||hidden|n1|other|不調|ふちょう|bad condition, not to work out (ie a deal), disagreement, break-off, disorder, slump, out of form
||hidden|n1|other|復活|ふっかつ|revival (e.g. musical), restoration
||hidden|n1|other|復興|ふっこう|revival, renaissance, reconstruction
||hidden|n1|other|沸騰|ふっとう|boiling, seething
||hidden|n1|other|仏|ふつ|French
||hidden|n1|other|不図|ふと|suddenly, casually, accidentally, incidentally, unexpectedly, unintentionally
||hidden|n1|other|不当|ふとう|injustice, impropriety, unreasonableness, undeservedness, unfair, invalid
||hidden|n1|other|不動産|ふどうさん|real estate
||hidden|n1|other|赴任|ふにん|(proceeding to) new appointment
||hidden|n1|other|腐敗|ふはい|decay, depravity
||hidden|n1|other|不評|ふひょう|bad reputation, disgrace, unpopularity
||hidden|n1|other|不便|ふびん|pity, compassion
||hidden|n1|other|不服|ふふく|dissatisfaction, discontent, disapproval, objection, complaint, protest, disagreement
||hidden|n1|other|普遍|ふへん|universality, ubiquity, omnipresence
||hidden|n1|other|踏まえる|ふまえる|to be based on, to have origin in
||hidden|n1|other|文|ふみ|letter, writings
||hidden|n1|other|不明|ふめい|unknown, obscure, indistinct, uncertain, ambiguous, ignorant, lack of wisdom, anonymous, unidentified
||hidden|n1|other|扶養|ふよう|support, maintenance
||hidden|n1|other|振り|ふり|pretence, show, appearance
||hidden|n1|other|振り出し|ふりだし|outset, starting point, drawing or issuing (draft)
||hidden|n1|other|不良|ふりょう|badness, delinquent, inferiority, failure
||hidden|n1|other|浮力|ふりょく|buoyancy, floating power
||hidden|n1|other|震わせる|ふるわせる|to be shaking, to be trembling
||hidden|n1|other|付録|ふろく|appendix, supplement
||hidden|n1|other|分|ふん|minute
||hidden|n1|other|憤慨|ふんがい|indignation, resentment
||hidden|n1|other|紛失|ふんしつ|losing something
||hidden|n1|other|噴出|ふんしゅつ|spewing, gushing, spouting, eruption, effusion
||hidden|n1|other|紛争|ふんそう|dispute, trouble, strife
||hidden|n1|other|ふんだん|ふんだん|plentiful, abundant, lavish
||hidden|n1|other|奮闘|ふんとう|hard struggle, strenuous effort
||hidden|n1|other|粉末|ふんまつ|fine powder
||hidden|n1|other|部|ぶ|department, part, category, counter for copies of a newspaper or magazine
||hidden|n1|other|部下|ぶか|subordinate person
||hidden|n1|other|ぶかぶか|ぶかぶか|too big, baggy
||hidden|n1|other|侮辱|ぶじょく|insult, contempt, slight
||hidden|n1|other|武装|ぶそう|arms, armament, armed
||hidden|n1|other|斑|ぶち|spots, speckles, mottles
||hidden|n1|other|物資|ぶっし|goods, materials
||hidden|n1|other|物体|ぶったい|body, object
||hidden|n1|other|物議|ぶつぎ|public discussion (criticism)
||hidden|n1|other|打付ける|ぶつける|to knock, to run into, to nail on, to strike hard, to hit and attack
||hidden|n1|other|仏像|ぶつぞう|Buddhist image (statue)
||hidden|n1|other|無難|ぶなん|safety, security
||hidden|n1|other|部門|ぶもん|class, group, category, department, field, branch
||hidden|n1|other|ぶら下げる|ぶらさげる|to hang, to suspend, to dangle, to swing
||hidden|n1|other|ぶらぶら|ぶらぶら|dangle heavily, swing, sway to and fro, aimlessly, idly, lazily, loiter, loaf, be idle, stroll idly
||hidden|n1|other|武力|ぶりょく|armed might, military power, the sword, force
||hidden|n1|other|無礼|ぶれい|impolite, rude
||hidden|n1|other|文化財|ぶんかざい|cultural assets, cultural property
||hidden|n1|other|分業|ぶんぎょう|division of labor, specialization, assembly-line production
||hidden|n1|other|文語|ぶんご|written language, literary language
||hidden|n1|other|分散|ぶんさん|dispersion, decentralization, variance (statistics)
||hidden|n1|other|分子|ぶんし|numerator, molecule
||hidden|n1|other|文書|ぶんしょ|document, writing, letter, note, records, archives
||hidden|n1|other|分担|ぶんたん|apportionment, sharing
||hidden|n1|other|分配|ぶんぱい|division, sharing
||hidden|n1|other|分母|ぶんぼ|denominator
||hidden|n1|other|分離|ぶんり|separation, detachment, segregation, isolation
||hidden|n1|other|分裂|ぶんれつ|split, division, break up
||hidden|n1|other|兵器|へいき|arms, weapons, ordinance
||hidden|n1|other|閉口|へいこう|shut mouth
||hidden|n1|other|平行|へいこう|(going) side by side, concurrent, abreast, at the same time, occurring together, parallel, parallelism
||hidden|n1|other|閉鎖|へいさ|closing, closure, shutdown, lockout, unsociable
||hidden|n1|other|兵士|へいし|soldier
||hidden|n1|other|平常|へいじょう|normal, usual
||hidden|n1|other|平方|へいほう|square (e.g. metre), square
||hidden|n1|other|並列|へいれつ|arrangement, parallel, abreast
||hidden|n1|other|辟易|へきえき|wince, shrink back, succumbing to, being frightened, disconcerted
||hidden|n1|other|臍|へそ|navel, belly-button
||hidden|n1|other|隔たる|へだたる|to be distant
||hidden|n1|other|謙る|へりくだる|to deprecate oneself and praise the listener
||hidden|n1|other|経る|へる|to pass, to elapse, to experience
||hidden|n1|other|編|へん|compilation, editing, completed poem, book, part of book
||hidden|n1|other|偏|へん|side, left radical of a character, inclining, inclining toward, biased
||hidden|n1|other|変革|へんかく|change, reform, revolution, upheaval, (the) Reformation
||hidden|n1|other|返還|へんかん|return, restoration
||hidden|n1|other|偏見|へんけん|prejudice, narrow view
||hidden|n1|other|返済|へんさい|repayment
||hidden|n1|other|変遷|へんせん|change, transition, vicissitudes
||hidden|n1|other|返答|へんとう|reply
||hidden|n1|other|変動|へんどう|change, fluctuation
||hidden|n1|other|弁解|べんかい|explanation, justification, defence, excuse
||hidden|n1|other|便宜|べんぎ|convenience, accommodation, advantage, expedience
||hidden|n1|other|弁護|べんご|defense, pleading, advocacy
||hidden|n1|other|弁償|べんしょう|next word, compensation, reparation, indemnity, reimbursement
||hidden|n1|other|弁論|べんろん|discussion, debate, argument
||hidden|n1|other|ぺこぺこ|ぺこぺこ|fawn, be very hungry
||hidden|n1|other|穂|ほ|ear (of plant), head (of plant)
||hidden|n1|other|保育|ほいく|nursing, nurturing, rearing, lactation, suckling
||hidden|n1|other|倣|ほう|imitate, follow, emulate
||hidden|n1|other|法案|ほうあん|bill (law)
||hidden|n1|other|崩壊|ほうかい|collapse, decay (physics), crumbling, breaking down, caving in
||hidden|n1|other|法学|ほうがく|law, jurisprudence
||hidden|n1|other|放棄|ほうき|abandonment, renunciation, abdication (responsibility right)
||hidden|n1|other|宝器|ほうき|treasured article or vessel, outstanding individual
||hidden|n1|other|封建|ほうけん|feudalistic
||hidden|n1|other|豊作|ほうさく|abundant harvest, bumper crop
||hidden|n1|other|方策|ほうさく|plan, policy
||hidden|n1|other|奉仕|ほうし|attendance, service
||hidden|n1|other|方式|ほうしき|form, method, system
||hidden|n1|other|放射|ほうしゃ|radiation, emission
||hidden|n1|other|放射能|ほうしゃのう|radioactivity
||hidden|n1|other|報酬|ほうしゅう|remuneration, recompense, reward, toll
||hidden|n1|other|放出|ほうしゅつ|release, emit
||hidden|n1|other|報じる|ほうじる|to inform, to report
||hidden|n1|other|報ずる|ほうずる|to inform, to report
||hidden|n1|other|放置|ほうち|leave as is, leave to chance, leave alone, neglect
||hidden|n1|other|法廷|ほうてい|courtroom
||hidden|n1|other|報道|ほうどう|information, report
||hidden|n1|other|褒美|ほうび|reward, prize
||hidden|n1|other|葬る|ほうむる|to bury, to inter, to entomb, to consign to oblivion, to shelve
||hidden|n1|other|放り込む|ほうりこむ|to throw into
||hidden|n1|other|放り出す|ほうりだす|to throw out, to fire, to expel, to give up, to abandon, to neglect
||hidden|n1|other|飽和|ほうわ|saturation
||hidden|n1|other|保温|ほおん|retaining warmth, keeping heat in, heat insulation
||hidden|n1|other|捕獲|ほかく|capture, seizure
||hidden|n1|other|保管|ほかん|charge, custody, safekeeping, deposit, storage
||hidden|n1|other|補給|ほきゅう|supply, supplying, replenishment
||hidden|n1|other|補強|ほきょう|compensation, reinforcement
||hidden|n1|other|保険|ほけん|insurance, guarantee
||hidden|n1|other|捕鯨|ほげい|whaling, whale fishing
||hidden|n1|other|誇る|ほこる|to boast of, to be proud of
||hidden|n1|other|綻びる|ほころびる|to come apart at the seams, to begin to open, to smile broadly
||hidden|n1|other|保護|ほご|care, protection, shelter, guardianship, favor, patronage
||hidden|n1|other|乾|ほし|dried, cured
||hidden|n1|other|干し物|ほしもの|dried washing (clothes)
||hidden|n1|other|保守|ほしゅ|conservative, maintaining
||hidden|n1|other|保障|ほしょう|guarantee, security, assurance, pledge, warranty
||hidden|n1|other|補償|ほしょう|compensation, reparation
||hidden|n1|other|補充|ほじゅう|supplementation, supplement, replenishment, replenishing
||hidden|n1|other|補助|ほじょ|assistance, support, aid, auxiliary
||hidden|n1|other|舗装|ほそう|pavement, road surface
||hidden|n1|other|補足|ほそく|supplement, complement
||hidden|n1|other|発作|ほっさ|fit, spasm
||hidden|n1|other|ほっと|ほっと|feel relieved
||hidden|n1|other|頬っぺた|ほっぺた|cheek
||hidden|n1|other|辺り|ほとり|(in the) neighbourhood, vicinity, nearby
||hidden|n1|other|殆ど|ほとんど|mostly, almost
||hidden|n1|other|解く|ほどく|to unfasten
||hidden|n1|other|施す|ほどこす|to donate, to give, to conduct, to apply, to perform
||hidden|n1|other|保母|ほぼ|day care worker in a kindergarten nursery school etc.
||hidden|n1|other|保養|ほよう|health preservation, recuperation, recreation
||hidden|n1|other|捕吏|ほり|constable
||hidden|n1|other|捕虜|ほりょ|prisoner (of war)
||hidden|n1|other|滅びる|ほろびる|to be ruined, to go under, to perish, to be destroyed
||hidden|n1|other|滅ぼす|ほろぼす|to destroy, to overthrow, to wreck, to ruin
||hidden|n1|other|本格|ほんかく|propriety, fundamental rules
||hidden|n1|other|本館|ほんかん|main building
||hidden|n1|other|本気|ほんき|seriousness, truth, sanctity
||hidden|n1|other|本質|ほんしつ|essence, true nature, reality
||hidden|n1|other|本体|ほんたい|substance, real form, object of worship
||hidden|n1|other|本音|ほんね|real intention, motive
||hidden|n1|other|本の|ほんの|mere, only, just
||hidden|n1|other|本能|ほんのう|instinct
||hidden|n1|other|本場|ほんば|home, habitat, center, best place, genuine
||hidden|n1|other|本文|ほんぶん|text (of document), body (of letter)
||hidden|n1|other|本名|ほんみょう|real name
||hidden|n1|other|卯|ぼう|fourth sign of Chinese zodiac (The Hare 5am-7am east February)
||hidden|n1|other|防衛|ぼうえい|defense, protection, self-defense
||hidden|n1|other|防火|ぼうか|fire prevention, fire fighting, fire proof
||hidden|n1|other|妨害|ぼうがい|disturbance, obstruction, hindrance, jamming, interference
||hidden|n1|other|紡績|ぼうせき|spinning
||hidden|n1|other|呆然|ぼうぜん|dumbfounded, overcome with surprise, in blank amazement
||hidden|n1|other|膨脹|ぼうちょう|expansion, swelling, increase, growth
||hidden|n1|other|冒頭|ぼうとう|beginning, start, outset
||hidden|n1|other|暴動|ぼうどう|insurrection, rebellion, revolt, riot, uprising
||hidden|n1|other|暴風|ぼうふう|storm, windstorm, gale
||hidden|n1|other|暴力|ぼうりょく|violence
||hidden|n1|other|募金|ぼきん|fund-raising, collection of funds
||hidden|n1|other|牧師|ぼくし|pastor, minister, clergyman
||hidden|n1|other|母校|ぼこう|alma mater
||hidden|n1|other|没収|ぼっしゅう|forfeited
||hidden|n1|other|坊ちゃん|ぼっちゃん|son (of others)
||hidden|n1|other|ぼつぼつ|ぼつぼつ|gradually, here and there, spots, pimples
||hidden|n1|other|没落|ぼつらく|ruin, fall, collapse
||hidden|n1|other|ぼやく|ぼやく|to grumble, to complain
||hidden|n1|other|ぼやける|ぼやける|to become dim, to become blurred
||hidden|n1|other|藍褸|ぼろ|rag, scrap, tattered clothes, fault (esp. in a pretense), defect, run-down or junky
||hidden|n1|other|枚|まい|counter for flat objects (e.g. sheets of paper)
||hidden|n1|other|埋蔵|まいぞう|buried property, treasure trove
||hidden|n1|other|舞う|まう|to dance, to flutter about, to revolve
||hidden|n1|other|真上|まうえ|just above, right overhead
||hidden|n1|other|前売り|まえうり|advance sale, booking
||hidden|n1|other|前置き|まえおき|preface, introduction
||hidden|n1|other|前もって|まえもって|in advance, beforehand, previously
||hidden|n1|other|任す|まかす|to entrust, to leave to a person
||hidden|n1|other|負かす|まかす|to defeat
||hidden|n1|other|賄う|まかなう|to give board to, to provide meals, to pay
||hidden|n1|other|曲がる|まがる|to turn, to bend
||hidden|n1|other|巻|まき|volume
||hidden|n1|other|紛らわしい|まぎらわしい|confusing, misleading, equivocal, ambiguous
||hidden|n1|other|紛れる|まぎれる|to be diverted, to slip into
||hidden|n1|other|膜|まく|membrane, film
||hidden|n1|other|捲る|まくる|verb suffix to indicate reckless abandon to the activity
||hidden|n1|other|真心|まこころ|sincerity, devotion
||hidden|n1|other|誠|まこと|truth, faith, fidelity, sincerity, trust, confidence, reliance, devotion
||hidden|n1|other|真に|まことに|truly, actually, really
||hidden|n1|other|まごつく|まごつく|to be confused, to be flustered
||hidden|n1|other|正しく|まさしく|surely, no doubt, evidently
||hidden|n1|other|正に|まさに|correctly, surely
||hidden|n1|other|勝る|まさる|to excel, to surpass, to outrival
||hidden|n1|other|増し|まし|extra, additional, less objectionable, better, preferable
||hidden|n1|other|真下|ました|right under, directly below
||hidden|n1|other|況して|まして|still more, still less (with neg. verb), to say nothing of, not to mention
||hidden|n1|other|交える|まじえる|to mix, to converse with, to cross (swords)
||hidden|n1|other|交わる|まじわる|to cross, to intersect, to associate with, to mingle with, to interest, to join
||hidden|n1|other|麻酔|ますい|anaesthesia
||hidden|n1|other|益々|ますます|increasingly, more and more
||hidden|n1|other|不味い|まずい|unappetising, unpleasant (taste appearance situation), ugly, unskilful, awkward, bungling, unwise, untime
||hidden|n1|other|股|また|groin, crotch, thigh
||hidden|n1|other|跨がる|またがる|to extend over or into, to straddle
||hidden|n1|other|跨ぐ|またぐ|to straddle
||hidden|n1|other|瞬き|またたき|wink, twinkling (of stars), flicker (of light)
||hidden|n1|other|待ち合わせ|まちあわせ|appointment
||hidden|n1|other|間違う|まちがう|to make a mistake, to be incorrect, to be mistaken
||hidden|n1|other|待ち遠しい|まちどおしい|looking forward to
||hidden|n1|other|待ち望む|まちのぞむ|to look anxiously for, to wait eagerly for
||hidden|n1|other|区々|まちまち|1. several, various, divergent, conflicting, different, diverse, 2. trivial
||hidden|n1|other|末期|まっき|closing years (period days), last stage
||hidden|n1|other|真っ二つ|まっぷたつ|in two equal parts
||hidden|n1|other|的|まと|mark, target
||hidden|n1|other|纏まり|まとまり|conclusion, settlement, consistency
||hidden|n1|other|纏め|まとめ|settlement, conclusion
||hidden|n1|other|免れる|まぬかれる|to escape from, to be rescued from, to avoid, to evade, to avert, to elude, to be exempted, to be relieved
||hidden|n1|other|招き|まねき|invitation
||hidden|n1|other|麻痺|まひ|paralysis, palsy, numbness, stupor
||hidden|n1|other|眩しい|まぶしい|dazzling, radiant
||hidden|n1|other|目蓋|まぶた|eyelid
||hidden|n1|other|間々|まま|occasionally, frequently
||hidden|n1|other|間もなく|まもなく|soon, before long, in a short time
||hidden|n1|other|眉|まゆ|eyebrow
||hidden|n1|other|鞠|まり|ball
||hidden|n1|other|丸ごと|まるごと|in its entirety, whole, wholly
||hidden|n1|other|丸っきり|まるっきり|completely, perfectly, just as if
||hidden|n1|other|丸で|まるで|quite, entirely, completely, at all, as if, as though, so to speak
||hidden|n1|other|丸々|まるまる|completely
||hidden|n1|other|丸める|まるめる|to make round, to round off, to roll up, to curl up, to seduce, to cajole, to explain away
||hidden|n1|other|満月|まんげつ|full moon
||hidden|n1|other|満場|まんじょう|unanimous, whole audience
||hidden|n1|other|真ん中|まんなか|middle, centre, mid-way
||hidden|n1|other|真ん前|まんまえ|right in front, under the nose
||hidden|n1|other|真ん丸い|まんまるい|perfectly circular
||hidden|n1|other|三|み|(num) three
||hidden|n1|other|見合い|みあい|formal marriage interview
||hidden|n1|other|見合わせる|みあわせる|to exchange glances, to postpone, to suspend operations, to refrain from performing an action
||hidden|n1|other|見落とす|みおとす|to overlook, to fail to notice
||hidden|n1|other|未開|みかい|savage land, backward region, uncivilized
||hidden|n1|other|味覚|みかく|taste, palate, sense of taste
||hidden|n1|other|見掛ける|みかける|to (happen to) see, to notice, to catch sight of
||hidden|n1|other|三日月|みかずき|new moon, crescent moon
||hidden|n1|other|見方|みかた|viewpoint
||hidden|n1|other|見苦しい|みぐるしい|unsightly, ugly
||hidden|n1|other|見込み|みこみ|hope, prospects, expectation
||hidden|n1|other|未婚|みこん|unmarried
||hidden|n1|other|惨め|みじめ|miserable
||hidden|n1|other|未熟|みじゅく|inexperience, unripeness, raw, unskilled, immature, inexperienced
||hidden|n1|other|微塵|みじん|particle, atom
||hidden|n1|other|見すぼらしい|みすぼらしい|shabby, seedy
||hidden|n1|other|見せびらかす|みせびらかす|to show off, to flaunt
||hidden|n1|other|見せ物|みせもの|show, exhibition
||hidden|n1|other|満たす|みたす|to satisfy, to ingratiate, to fill, to fulfill
||hidden|n1|other|乱す|みだす|to throw out of order, to disarrange, to disturb
||hidden|n1|other|乱れる|みだれる|to get confused, to be disordered, to be disturbed
||hidden|n1|other|未知|みち|not yet known
||hidden|n1|other|導く|みちびく|to be guided, to be shown
||hidden|n1|other|身近|みぢか|near oneself, close to one, familiar
||hidden|n1|other|密集|みっしゅう|crowd, close formation, dense
||hidden|n1|other|密接|みっせつ|related, connected, close, intimate
||hidden|n1|other|見っともない|みっともない|shameful, indecent
||hidden|n1|other|蜜|みつ|nectar, honey
||hidden|n1|other|密度|みつど|density
||hidden|n1|other|見積り|みつもり|estimation, quotation
||hidden|n1|other|未定|みてい|not yet fixed, undecided, pending
||hidden|n1|other|見通し|みとおし|perspective, unobstructed view, outlook, forecast, prospect, insight
||hidden|n1|other|源|みなもと|source, origin
||hidden|n1|other|身なり|みなり|personal appearance
||hidden|n1|other|峰|みね|peak, ridge
||hidden|n1|other|見逃す|みのがす|to miss, to overlook, to leave at large
||hidden|n1|other|見晴らし|みはらし|view
||hidden|n1|other|身振り|みぶり|gesture
||hidden|n1|other|見舞|みまい|enquiry, expression of sympathy, expression of concern
||hidden|n1|other|脈|みゃく|pulse
||hidden|n1|other|未練|みれん|lingering affection, attachment, regret(s), reluctance
||hidden|n1|other|見渡す|みわたす|to look out over, to survey (scene), to take an extensive view of
||hidden|n1|other|民主|みんしゅ|democratic, the head of the nation
||hidden|n1|other|民宿|みんしゅく|private home providing lodging for travelers
||hidden|n1|other|民族|みんぞく|people, race, nation, racial customs, folk customs
||hidden|n1|other|民俗|みんぞく|people, race, nation, racial customs, folk customs
||hidden|n1|other|六|む|(num) six
||hidden|n1|other|無意味|むいみ|nonsense, no meaning
||hidden|n1|other|向き|むき|direction, situation, exposure, aspect, suitability
||hidden|n1|other|無口|むくち|reticence
||hidden|n1|other|向け|むけ|for ~, oriented towards ~
||hidden|n1|other|婿|むこ|son-in-law
||hidden|n1|other|無効|むこう|invalid, no effect, unavailable
||hidden|n1|other|無言|むごん|silence
||hidden|n1|other|毟る|むしる|to pluck, to pick, to tear
||hidden|n1|other|無邪気|むじゃき|innocence, simple-mindedness
||hidden|n1|other|結び|むすび|ending, conclusion, union
||hidden|n1|other|結び付き|むすびつき|connection, relation
||hidden|n1|other|結び付く|むすびつく|to be connected or related, to join together
||hidden|n1|other|結び付ける|むすびつける|to combine, to join, to tie on, to attach with a knot
||hidden|n1|other|無線|むせん|wireless, radio
||hidden|n1|other|無駄遣い|むだづかい|waste money on, squander money on, flog a dead horse
||hidden|n1|other|無断|むだん|without permission, without notice
||hidden|n1|other|無知|むち|ignorance
||hidden|n1|other|無茶|むちゃ|absurd, unreasonable, excessive, rash, absurdity, nonsense
||hidden|n1|other|無茶苦茶|むちゃくちゃ|confused, jumbled, mixed up, unreasonable
||hidden|n1|other|空しい|むなしい|vacant, futile, vain, void, empty, ineffective, lifeless
||hidden|n1|other|無念|むねん|chagrin, regret
||hidden|n1|other|無能|むのう|inefficiency, incompetence
||hidden|n1|other|無闇に|むやみに|unreasonably, absurdly, recklessly, indiscreetly, at random
||hidden|n1|other|無用|むよう|useless, futility, needlessness, unnecessariness
||hidden|n1|other|群がる|むらがる|to swarm, to gather
||hidden|n1|other|無論|むろん|of course, naturally
||hidden|n1|other|名産|めいさん|noted product
||hidden|n1|other|名称|めいしょう|name
||hidden|n1|other|命中|めいちゅう|a hit
||hidden|n1|other|名簿|めいぼ|register of names
||hidden|n1|other|名誉|めいよ|honor, credit, prestige
||hidden|n1|other|明瞭|めいりょう|clarity
||hidden|n1|other|明朗|めいろう|bright, clear, cheerful
||hidden|n1|other|目方|めかた|weight
||hidden|n1|other|恵み|めぐみ|blessing
||hidden|n1|other|恵む|めぐむ|to bless, to show mercy to
||hidden|n1|other|目覚しい|めざましい|brilliant, splendid, striking, remarkable
||hidden|n1|other|目覚める|めざめる|to wake up
||hidden|n1|other|召す|めす|to call, to send for, to put on, to wear, to take (a bath), to ride in, to buy, to eat, to drink, to catch (a
||hidden|n1|other|雌|めす|female (animal)
||hidden|n1|other|滅茶苦茶|めちゃくちゃ|absurd, unreasonable, excessive, messed up, spoiled, wreaked
||hidden|n1|other|目付き|めつき|look, expression of the eyes, eyes
||hidden|n1|other|滅亡|めつぼう|downfall, ruin, collapse, destruction
||hidden|n1|other|愛でたい|めでたい|auspicious
||hidden|n1|other|目眩|めまい|dizziness, giddiness
||hidden|n1|other|目盛|めもり|scale, gradations
||hidden|n1|other|面会|めんかい|interview
||hidden|n1|other|免除|めんじょ|exemption, exoneration, discharge
||hidden|n1|other|面する|めんする|to face on, to look out on to
||hidden|n1|other|面目|めんぼく|face, honour, reputation, prestige, dignity, credit
||hidden|n1|other|設ける|もうける|to create, to establish
||hidden|n1|other|申し入れる|もうしいれる|to propose, to suggest
||hidden|n1|other|申し込み|もうしこみ|application, entry, request, subscription, offer, proposal, overture, challenge
||hidden|n1|other|申出|もうしで|proposal, request, claim, report, notice
||hidden|n1|other|申し出る|もうしでる|to report to, to tell, to suggest, to submit, to request, to make an offer, to come forward with informati
||hidden|n1|other|申し分|もうしぶん|objection, shortcomings
||hidden|n1|other|盲点|もうてん|blind spot
||hidden|n1|other|猛烈|もうれつ|violent, vehement, rage
||hidden|n1|other|藻掻く|もがく|to struggle, to wriggle, to be impatient
||hidden|n1|other|目録|もくろく|catalogue, catalog, list
||hidden|n1|other|目論見|もくろみ|a plan, a scheme, a project, a program, intention, goal
||hidden|n1|other|模型|もけい|model, dummy, maquette
||hidden|n1|other|模索|もさく|groping (for)
||hidden|n1|other|若し|もし|if, in case, supposing
||hidden|n1|other|若しかしたら|もしかしたら|perhaps, maybe, by some chance
||hidden|n1|other|若しかして|もしかして|perhaps, possibly
||hidden|n1|other|若しかすると|もしかすると|perhaps, maybe, by some chance
||hidden|n1|other|若しくは|もしくは|or, otherwise
||hidden|n1|other|若しも|もしも|if
||hidden|n1|other|齎らす|もたらす|to bring, to take, to bring about
||hidden|n1|other|凭れる|もたれる|to lean against, to lean on, to recline on, to lie heavy (on the stomach)
